시점,자치구역번호,조출생률,고령인구비율,청년 순이동수,사업체수,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
201007,11,9.26,13.2,422,55600.5,16.0,2489.0,149082.0,1.03,양호
201008,11,9.05,13.2,399,55734.0,16.0,2489.0,149082.0,1.03,양호
201009,11,10.75,13.2,516,55867.5,16.0,2489.0,149082.0,1.03,양호
201010,11,10.13,13.2,738,56001.0,16.0,2489.0,149082.0,1.03,양호
201011,11,10.38,13.2,1113,56134.5,16.0,2489.0,149082.0,1.03,양호
201012,11,8.38,13.2,1390,56268.0,16.0,2489.0,149082.0,1.03,양호
201101,11,11.27,13.2,551,56401.5,16.0,2435.0,168389.0,1.0,주의
201102,11,9.89,13.2,696,56535.0,16.0,2435.0,168389.0,1.0,주의
201103,11,10.35,13.2,599,56668.5,16.0,2435.0,168389.0,1.0,주의
201104,11,9.94,13.2,958,56802.0,16.0,2435.0,168389.0,1.0,주의
201105,11,9.02,13.3,612,56935.5,16.0,2435.0,168389.0,1.0,주의
201106,11,9.11,13.3,440,57069.0,16.0,2435.0,168389.0,1.0,주의
201107,11,9.25,13.3,674,57294.16667,16.0,2435.0,168389.0,1.0,주의
201108,11,9.61,13.3,771,57519.33333,16.0,2435.0,168389.0,1.0,주의
201109,11,10.17,13.4,635,57744.5,16.0,2435.0,168389.0,1.0,주의
201110,11,9.39,13.4,873,57969.66667,16.0,2435.0,168389.0,1.0,주의
201111,11,8.82,13.4,1070,58194.83333,16.0,2435.0,168389.0,1.0,주의
201112,11,8.15,13.4,200,58420.0,16.0,2435.0,168389.0,1.0,주의
201201,11,10.7,13.4,-110,58645.16667,22.0,2393.0,130273.0,0.96,주의
201202,11,10.14,13.5,-248,58870.33333,22.0,2393.0,130273.0,0.96,주의
201203,11,10.54,13.5,769,59095.5,22.0,2393.0,130273.0,0.96,주의
201204,11,9.91,13.6,711,59320.66667,22.0,2393.0,130273.0,0.96,주의
201205,11,9.35,13.6,367,59545.83333,22.0,2393.0,130273.0,0.96,주의
201206,11,9.2,13.6,596,59771.0,22.0,2393.0,130273.0,0.96,주의
201207,11,9.98,13.6,604,59884.0,22.0,2393.0,130273.0,0.96,주의
201208,11,9.99,13.6,218,59997.0,22.0,2393.0,130273.0,0.96,주의
201209,11,10.1,13.7,598,60110.0,22.0,2393.0,130273.0,0.96,주의
201210,11,10.27,13.7,864,60223.0,22.0,2393.0,130273.0,0.96,주의
201211,11,9.04,13.7,106,60336.0,22.0,2393.0,130273.0,0.96,주의
201212,11,7.72,13.7,166,60449.0,22.0,2393.0,130273.0,0.96,주의
201301,11,10.12,13.8,-269,60562.0,25.0,2365.0,133871.0,0.91,주의
201302,11,9.68,13.9,-617,60675.0,25.0,2365.0,133871.0,0.91,주의
201303,11,9.23,13.9,-44,60788.0,25.0,2365.0,133871.0,0.91,주의
201304,11,9.17,13.9,621,60901.0,25.0,2365.0,133871.0,0.91,주의
201305,11,8.05,13.9,401,61014.0,25.0,2365.0,133871.0,0.91,주의
201306,11,8.35,14,1112,61127.0,25.0,2365.0,133871.0,0.91,주의
201307,11,9.17,14,84,61508.16667,25.0,2365.0,133871.0,0.91,주의
201308,11,8.56,14,-54,61889.33333,25.0,2365.0,133871.0,0.91,주의
201309,11,8.95,14,331,62270.5,25.0,2365.0,133871.0,0.91,주의
201310,11,8.15,14.1,889,62651.66667,25.0,2365.0,133871.0,0.91,주의
201311,11,8.59,14.1,292,63032.83333,25.0,2365.0,133871.0,0.91,주의
201312,11,7.25,14.1,367,63414.0,25.0,2365.0,133871.0,0.91,주의
201401,11,9.86,14.2,-270,63795.16667,24.0,2350.0,218212.0,0.87,주의
201402,11,9.51,14.2,-147,64176.33333,24.0,2350.0,218212.0,0.87,주의
201403,11,9.07,14.3,-337,64557.5,24.0,2350.0,218212.0,0.87,주의
201404,11,8.76,14.3,1269,64938.66667,24.0,2350.0,218212.0,0.87,주의
201405,11,8.03,14.3,186,65319.83333,24.0,2350.0,218212.0,0.87,주의
201406,11,8.47,14.3,697,65701.0,24.0,2350.0,218212.0,0.87,주의
201407,11,8.5,14.4,362,64962.66667,24.0,2350.0,218212.0,0.87,주의
201408,11,8.56,14.4,319,64224.33333,24.0,2350.0,218212.0,0.87,주의
201409,11,9.1,14.4,469,63486.0,24.0,2350.0,218212.0,0.87,주의
201410,11,8.11,14.4,198,62747.66667,24.0,2350.0,218212.0,0.87,주의
201411,11,7.59,14.5,-71,62009.33333,24.0,2350.0,218212.0,0.87,주의
201412,11,6.99,14.5,-308,61271.0,24.0,2350.0,218212.0,0.87,주의
201501,11,9.66,14.5,-652,60532.66667,19.0,2338.0,208481.0,0.84,주의
201502,11,9.24,14.6,-644,59794.33333,19.0,2338.0,208481.0,0.84,주의
201503,11,9.48,14.6,232,59056.0,19.0,2338.0,208481.0,0.84,주의
201504,11,8.64,14.6,249,58317.66667,19.0,2338.0,208481.0,0.84,주의
201505,11,8.4,14.7,481,57579.33333,19.0,2338.0,208481.0,0.84,주의
201506,11,8.61,14.7,1766,56841.0,19.0,2338.0,208481.0,0.84,주의
201507,11,8.59,14.7,-672,57014.83333,19.0,2338.0,208481.0,0.84,주의
201508,11,7.97,14.7,-319,57188.66667,19.0,2338.0,208481.0,0.84,주의
201509,11,8.73,14.8,-26,57362.5,19.0,2338.0,208481.0,0.84,주의
201510,11,8.83,14.8,191,57536.33333,19.0,2338.0,208481.0,0.84,주의
201511,11,8.24,14.8,121,57710.16667,19.0,2338.0,208481.0,0.84,주의
201512,11,7.29,14.8,711,57884.0,19.0,2338.0,208481.0,0.84,주의
201601,11,9.46,14.9,-182,58057.83333,29.0,2320.0,210381.0,0.81,주의
201602,11,8.92,14.9,-468,58231.66667,29.0,2320.0,210381.0,0.81,주의
201603,11,9.24,14.9,304,58405.5,29.0,2320.0,210381.0,0.81,주의
201604,11,7.81,14.9,806,58579.33333,29.0,2320.0,210381.0,0.81,주의
201605,11,8.3,15,804,58753.16667,29.0,2320.0,210381.0,0.81,주의
201606,11,7.49,15,302,58927.0,29.0,2320.0,210381.0,0.81,주의
201607,11,8.32,15,367,59221.33333,29.0,2320.0,210381.0,0.81,주의
201608,11,8.35,15,142,59515.66667,29.0,2320.0,210381.0,0.81,주의
201609,11,8.08,15,305,59810.0,29.0,2320.0,210381.0,0.81,주의
201610,11,7.44,15.1,574,60104.33333,29.0,2320.0,210381.0,0.81,주의
201611,11,7.58,15.1,1078,60398.66667,29.0,2320.0,210381.0,0.81,주의
201612,11,6.04,15.1,979,60693.0,29.0,2320.0,210381.0,0.81,주의
201701,11,7.86,15.2,12,60987.33333,31.0,2298.0,204900.0,0.77,주의
201702,11,7.99,15.3,272,61281.66667,31.0,2298.0,204900.0,0.77,주의
201703,11,7.92,15.4,-234,61576.0,31.0,2298.0,204900.0,0.77,주의
201704,11,7.4,15.4,730,61870.33333,31.0,2298.0,204900.0,0.77,주의
201705,11,7.32,15.5,-84,62164.66667,31.0,2298.0,204900.0,0.77,주의
201706,11,7.17,15.6,23,62459.0,31.0,2298.0,204900.0,0.77,주의
201707,11,7.04,15.6,88,64413.39015,31.0,2298.0,204900.0,0.77,주의
201708,11,7.34,15.7,13,64527.74395,31.0,2298.0,204900.0,0.77,주의
201709,11,7.48,15.7,159,64642.09775,31.0,2298.0,204900.0,0.77,주의
201710,11,6.14,15.8,238,64756.45155,31.0,2298.0,204900.0,0.77,주의
201711,11,6.92,15.8,592,64870.80535,31.0,2298.0,204900.0,0.77,주의
201712,11,5.92,15.8,453,64985.15915,31.0,2298.0,204900.0,0.77,주의
201801,11,7.8,15.9,-259,65099.51295,32.0,2249.0,201519.0,0.73,주의
201802,11,7.7,15.9,332,65213.86675,32.0,2249.0,201519.0,0.73,주의
201803,11,7.1,16,587,65328.22055,32.0,2249.0,201519.0,0.73,주의
201804,11,7.0,16,426,65442.57435,32.0,2249.0,201519.0,0.73,주의
201805,11,6.5,16.1,638,65556.92815,32.0,2249.0,201519.0,0.73,주의
201806,11,6.5,16.1,-81,65671.28195,32.0,2249.0,201519.0,0.73,주의
201807,11,7.1,16.2,343,65785.63575,32.0,2249.0,201519.0,0.73,주의
201808,11,6.5,16.2,63,65899.98955,32.0,2249.0,201519.0,0.73,주의
201809,11,6.4,16.3,303,66014.34335,32.0,2249.0,201519.0,0.73,주의
201810,11,6.0,16.3,1022,66128.69715,32.0,2249.0,201519.0,0.73,주의
201811,11,6.2,16.3,579,66243.05095,32.0,2249.0,201519.0,0.73,주의
201812,11,5.4,16.4,1196,66357.40475,32.0,2249.0,201519.0,0.73,주의
201901,11,7.1,16.4,156,66471.75855,36.0,2230.0,201882.0,0.7,주의
201902,11,6.4,16.5,-177,66586.11235,36.0,2230.0,201882.0,0.7,주의
201903,11,6.4,16.6,-37,66700.46615,36.0,2230.0,201882.0,0.7,주의
201904,11,6.4,16.6,838,66814.81995,36.0,2230.0,201882.0,0.7,주의
201905,11,5.7,16.7,474,66929.17375,36.0,2230.0,201882.0,0.7,주의
201906,11,5.5,16.8,-173,67043.52755,36.0,2230.0,201882.0,0.7,주의
201907,11,6.1,16.8,-206,67157.88135,36.0,2230.0,201882.0,0.7,주의
201908,11,5.6,16.9,137,53447.16667,36.0,2230.0,201882.0,0.7,주의
201909,11,5.3,16.9,120,53430.33333,36.0,2230.0,201882.0,0.7,주의
201910,11,5.8,17,353,53413.5,36.0,2230.0,201882.0,0.7,주의
201911,11,5.2,17,387,53396.66667,36.0,2230.0,201882.0,0.7,주의
201912,11,4.9,17.1,693,53379.83333,36.0,2230.0,201882.0,0.7,주의
202001,11,6.3,17.2,-423,53363.0,40.0,2232.0,490106.0,0.65,주의
202002,11,5.8,17.3,-497,53346.16667,40.0,2232.0,490106.0,0.65,주의
202003,11,5.4,17.4,-725,53329.33333,40.0,2232.0,490106.0,0.65,주의
202004,11,5.7,17.5,-850,53312.5,40.0,2232.0,490106.0,0.65,주의
202005,11,5.4,17.6,242,53295.66667,40.0,2232.0,490106.0,0.65,주의
202006,11,5.5,17.6,1094,53278.83333,40.0,2232.0,490106.0,0.65,주의
202007,11,5.3,17.7,563,53262.0,40.0,2232.0,490106.0,0.65,주의
202008,11,5.4,17.7,307,53470.5,40.0,2232.0,490106.0,0.65,주의
202009,11,5.5,17.8,404,53679.0,40.0,2232.0,490106.0,0.65,주의
202010,11,5.3,17.9,895,53887.5,40.0,2232.0,490106.0,0.65,주의
202011,11,4.8,17.9,868,54096.0,40.0,2232.0,490106.0,0.65,주의
202012,11,4.7,18,1576,54304.5,40.0,2232.0,490106.0,0.65,주의
202101,11,5.7,18.1,-903,54513.0,42.0,2268.0,197100.0,0.56,주의
202102,11,5.4,18.2,-273,54721.5,42.0,2268.0,197100.0,0.56,주의
202103,11,5.4,18.3,-201,54930.0,42.0,2268.0,197100.0,0.56,주의
202104,11,5.6,18.3,882,55138.5,42.0,2268.0,197100.0,0.56,주의
202105,11,5.1,18.4,954,55347.0,42.0,2268.0,197100.0,0.56,주의
202106,11,5.2,18.4,1150,55555.5,42.0,2268.0,197100.0,0.56,주의
202107,11,4.9,18.5,231,55764.0,42.0,2268.0,197100.0,0.56,주의
202108,11,5.5,18.6,-104,56038.58333,42.0,2268.0,197100.0,0.56,주의
202109,11,5.0,18.7,-189,56313.16667,42.0,2268.0,197100.0,0.56,주의
202110,11,4.9,18.7,464,56587.75,42.0,2268.0,197100.0,0.56,주의
202111,11,4.8,18.8,586,56862.33333,42.0,2268.0,197100.0,0.56,주의
202112,11,4.1,18.9,865,57136.91667,42.0,2268.0,197100.0,0.56,주의
202201,11,5.7,19,-64,57411.5,44.0,2381.0,139939.0,,
202202,11,5.3,19.1,354,57686.08333,44.0,2381.0,139939.0,,
202203,11,5.0,19.2,1188,57960.66667,44.0,2381.0,139939.0,,
202204,11,4.6,19.2,610,58235.25,44.0,2381.0,139939.0,,
202205,11,4.4,19.3,274,58509.83333,44.0,2381.0,139939.0,,
202206,11,4.3,19.4,407,58784.41667,44.0,2381.0,139939.0,,
202207,11,4.4,19.4,351,59059.0,44.0,2381.0,139939.0,,
202208,11,5.0,19.6,226,59175.5,44.0,2381.0,139939.0,,
202209,11,5.1,19.6,767,59292.0,44.0,2381.0,139939.0,,
202210,11,4.3,19.7,405,59408.5,44.0,2381.0,139939.0,,
202211,11,4.6,19.8,261,59525.0,44.0,2381.0,139939.0,,
202212,11,3.7,19.9,422,59641.5,44.0,2381.0,139939.0,,
202301,11,5.2,20,-63,59758.0,,2474.0,112986.0,,
202302,11,5.3,20.1,-548,59874.5,,2474.0,112986.0,,
202303,11,5.3,20.2,1096,59991.0,,2474.0,112986.0,,
202304,11,4.9,20.3,323,60107.5,,2474.0,112986.0,,
202305,11,4.6,20.3,279,60224.0,,2474.0,112986.0,,
202306,11,4.7,20.4,392,60340.5,,2474.0,112986.0,,
202307,11,4.8,20.4,623,60457.0,,2474.0,112986.0,,
202308,11,4.7,20.5,551,60721.66667,,2474.0,112986.0,,
202309,11,4.5,20.6,333,60986.33333,,2474.0,112986.0,,
202310,11,4.6,20.7,509,61251.0,,2474.0,112986.0,,
202311,11,4.9,20.8,422,61515.66667,,2474.0,112986.0,,
202312,11,3.8,20.8,-44,61780.33333,,2474.0,112986.0,,
202401,11,5.4,21,-832,62045.0,,,,,
202402,11,4.5,21.1,-742,62309.66667,,,,,
200802,12,10.78,14.4,1561,62574.33333,21.0,2825.0,140347.0,0.879333333,주의
200803,12,9.85,14.4,2153,62839.0,21.0,2825.0,140347.0,0.879333333,주의
200804,12,9.93,14.5,88,63103.66667,21.0,2825.0,140347.0,0.879333333,주의
200805,12,9.91,14.5,1636,63368.33333,21.0,2825.0,140347.0,0.879333333,주의
200806,12,9.07,14.5,2319,63633.0,21.0,2825.0,140347.0,0.879333333,주의
200807,12,9.06,14.5,795,64008.08333,21.0,2825.0,140347.0,0.879333333,주의
200808,12,9.47,14.5,736,64383.16667,21.0,2825.0,140347.0,0.879333333,주의
200809,12,10.41,14.5,784,64758.25,21.0,2825.0,140347.0,0.879333333,주의
200810,12,9.86,14.5,697,65133.33333,21.0,2825.0,140347.0,0.879333333,주의
200811,12,9.45,14.6,777,65508.41667,21.0,2825.0,140347.0,0.879333333,주의
200812,12,8.86,14.5,2358,65883.5,21.0,2825.0,140347.0,0.879333333,주의
200901,12,10.95,14.6,39,66258.58333,27.0,2902.0,144893.0,0.843333333,주의
200902,12,10.02,14.6,-226,66633.66667,27.0,2902.0,144893.0,0.843333333,주의
200903,12,9.77,14.7,286,67008.75,27.0,2902.0,144893.0,0.843333333,주의
200904,12,9.71,14.7,921,67383.83333,27.0,2902.0,144893.0,0.843333333,주의
200905,12,9.41,14.7,737,67758.91667,27.0,2902.0,144893.0,0.843333333,주의
200906,12,8.82,14.7,1107,68134.0,27.0,2902.0,144893.0,0.843333333,주의
200907,12,8.88,14.7,1024,68441.66667,27.0,2902.0,144893.0,0.843333333,주의
200908,12,9.27,14.8,478,68749.33333,27.0,2902.0,144893.0,0.843333333,주의
200909,12,10.17,14.8,1372,69057.0,27.0,2902.0,144893.0,0.843333333,주의
200910,12,9.31,14.8,2157,69364.66667,27.0,2902.0,144893.0,0.843333333,주의
200911,12,9.07,14.8,2334,69672.33333,27.0,2902.0,144893.0,0.843333333,주의
200912,12,8.77,14.8,1886,69980.0,27.0,2902.0,144893.0,0.843333333,주의
201001,12,10.45,14.8,745,70287.66667,30.0,3077.0,172212.0,0.811333333,주의
201002,12,9.84,14.8,678,70595.33333,30.0,3077.0,172212.0,0.811333333,주의
201003,12,10.12,14.8,2808,70903.0,30.0,3077.0,172212.0,0.811333333,주의
201004,12,10.23,14.9,2190,71210.66667,30.0,3077.0,172212.0,0.811333333,주의
201005,12,9.32,14.9,1409,71518.33333,30.0,3077.0,172212.0,0.811333333,주의
201006,12,9.55,14.9,1078,71826.0,30.0,3077.0,172212.0,0.811333333,주의
201007,12,9.21,14.9,1069,72027.91667,30.0,3077.0,172212.0,0.811333333,주의
201008,12,9.14,14.9,708,72229.83333,30.0,3077.0,172212.0,0.811333333,주의
201009,12,11.09,14.9,1113,72431.75,30.0,3077.0,172212.0,0.811333333,주의
201010,12,10.4,14.9,1256,72633.66667,30.0,3077.0,172212.0,0.811333333,주의
201011,12,10.32,14.9,1779,72835.58333,30.0,3077.0,172212.0,0.811333333,주의
201012,12,8.87,14.9,1345,73037.5,30.0,3077.0,172212.0,0.811333333,주의
201101,12,11.6,14.9,129,73239.41667,31.0,2944.0,168426.0,0.777333333,주의
201102,12,10.78,14.9,825,73441.33333,31.0,2944.0,168426.0,0.777333333,주의
201103,12,10.87,14.9,2897,73643.25,31.0,2944.0,168426.0,0.777333333,주의
201104,12,10.16,14.9,1907,73845.16667,31.0,2944.0,168426.0,0.777333333,주의
201105,12,9.86,14.9,1873,74047.08333,31.0,2944.0,168426.0,0.777333333,주의
201106,12,9.15,14.9,1368,74249.0,31.0,2944.0,168426.0,0.777333333,주의
201107,12,9.47,14.9,1457,74497.5,31.0,2944.0,168426.0,0.777333333,주의
201108,12,9.92,14.9,1256,74746.0,31.0,2944.0,168426.0,0.777333333,주의
201109,12,9.74,15,1417,74994.5,31.0,2944.0,168426.0,0.777333333,주의
201110,12,9.14,15,1612,75243.0,31.0,2944.0,168426.0,0.777333333,주의
201111,12,9.14,15,1508,75491.5,31.0,2944.0,168426.0,0.777333333,주의
201112,12,8.32,15,2392,75740.0,31.0,2944.0,168426.0,0.777333333,주의
201201,12,11.07,15,232,75988.5,31.0,2828.0,145509.0,0.741333333,주의
201202,12,10.71,15.1,293,76237.0,31.0,2828.0,145509.0,0.741333333,주의
201203,12,10.87,15.1,814,76485.5,31.0,2828.0,145509.0,0.741333333,주의
201204,12,9.29,15.1,1476,76734.0,31.0,2828.0,145509.0,0.741333333,주의
201205,12,9.32,15.2,1106,76982.5,31.0,2828.0,145509.0,0.741333333,주의
201206,12,9.33,15.2,1118,77231.0,31.0,2828.0,145509.0,0.741333333,주의
201207,12,10.01,15.2,705,77319.58333,31.0,2828.0,145509.0,0.741333333,주의
201208,12,9.86,15.2,-9,77408.16667,31.0,2828.0,145509.0,0.741333333,주의
201209,12,10.59,15.2,471,77496.75,31.0,2828.0,145509.0,0.741333333,주의
201210,12,9.98,15.2,1128,77585.33333,31.0,2828.0,145509.0,0.741333333,주의
201211,12,9.9,15.3,1075,77673.91667,31.0,2828.0,145509.0,0.741333333,주의
201212,12,8.42,15.3,1440,77762.5,31.0,2828.0,145509.0,0.741333333,주의
201301,12,11.39,15.3,440,77851.08333,32.0,2684.0,266236.0,0.703333333,주의
201302,12,10.35,15.4,1165,77939.66667,32.0,2684.0,266236.0,0.703333333,주의
201303,12,9.52,15.4,950,78028.25,32.0,2684.0,266236.0,0.703333333,주의
201304,12,9.37,15.4,1482,78116.83333,32.0,2684.0,266236.0,0.703333333,주의
201305,12,8.73,15.5,1269,78205.41667,32.0,2684.0,266236.0,0.703333333,주의
201306,12,8.38,15.5,1315,78294.0,32.0,2684.0,266236.0,0.703333333,주의
201307,12,9.24,15.5,903,78974.08333,32.0,2684.0,266236.0,0.703333333,주의
201308,12,9.14,15.5,1032,79654.16667,32.0,2684.0,266236.0,0.703333333,주의
201309,12,9.28,15.6,1257,80334.25,32.0,2684.0,266236.0,0.703333333,주의
201310,12,8.87,15.6,1679,81014.33333,32.0,2684.0,266236.0,0.703333333,주의
201311,12,8.25,15.6,1080,81694.41667,32.0,2684.0,266236.0,0.703333333,주의
201312,12,7.98,15.6,803,82374.5,32.0,2684.0,266236.0,0.703333333,주의
201401,12,10.04,15.7,424,83054.58333,31.0,2732.0,411188.0,0.668,주의
201402,12,10.45,15.7,877,83734.66667,31.0,2732.0,411188.0,0.668,주의
201403,12,8.98,15.8,1794,84414.75,31.0,2732.0,411188.0,0.668,주의
201404,12,9.08,15.8,1508,85094.83333,31.0,2732.0,411188.0,0.668,주의
201405,12,8.58,15.8,1824,85774.91667,31.0,2732.0,411188.0,0.668,주의
201406,12,8.65,15.8,694,86455.0,31.0,2732.0,411188.0,0.668,주의
201407,12,9.23,15.9,396,85436.58333,31.0,2732.0,411188.0,0.668,주의
201408,12,8.93,15.9,41,84418.16667,31.0,2732.0,411188.0,0.668,주의
201409,12,9.03,16,-68,83399.75,31.0,2732.0,411188.0,0.668,주의
201410,12,8.22,16,467,82381.33333,31.0,2732.0,411188.0,0.668,주의
201411,12,7.73,16,832,81362.91667,31.0,2732.0,411188.0,0.668,주의
201412,12,8.18,16,1021,80344.5,31.0,2732.0,411188.0,0.668,주의
201501,12,9.75,16.1,489,79326.08333,32.0,2758.0,466359.0,0.636,주의
201502,12,9.85,16.1,-556,78307.66667,32.0,2758.0,466359.0,0.636,주의
201503,12,10.05,16.2,818,77289.25,32.0,2758.0,466359.0,0.636,주의
201504,12,9.5,16.2,993,76270.83333,32.0,2758.0,466359.0,0.636,주의
201505,12,9.43,16.3,923,75252.41667,32.0,2758.0,466359.0,0.636,주의
201506,12,9.04,16.3,908,74234.0,32.0,2758.0,466359.0,0.636,주의
201507,12,8.69,16.3,179,74629.91667,32.0,2758.0,466359.0,0.636,주의
201508,12,8.62,16.3,1793,75025.83333,32.0,2758.0,466359.0,0.636,주의
201509,12,8.94,16.4,493,75421.75,32.0,2758.0,466359.0,0.636,주의
201510,12,8.93,16.4,529,75817.66667,32.0,2758.0,466359.0,0.636,주의
201511,12,8.5,16.4,1281,76213.58333,32.0,2758.0,466359.0,0.636,주의
201512,12,7.43,16.4,2422,76609.5,32.0,2758.0,466359.0,0.636,주의
201601,12,9.73,16.5,609,77005.41667,45.0,2782.0,475516.0,0.611333333,주의
201602,12,9.25,16.5,1093,77401.33333,45.0,2782.0,475516.0,0.611333333,주의
201603,12,9.44,16.5,784,77797.25,45.0,2782.0,475516.0,0.611333333,주의
201604,12,8.69,16.5,813,78193.16667,45.0,2782.0,475516.0,0.611333333,주의
201605,12,8.03,16.5,1235,78589.08333,45.0,2782.0,475516.0,0.611333333,주의
201606,12,8.42,16.6,1387,78985.0,45.0,2782.0,475516.0,0.611333333,주의
201607,12,8.35,16.6,518,79487.5,45.0,2782.0,475516.0,0.611333333,주의
201608,12,7.89,16.6,1237,79990.0,45.0,2782.0,475516.0,0.611333333,주의
201609,12,8.62,16.6,1291,80492.5,45.0,2782.0,475516.0,0.611333333,주의
201610,12,7.51,16.7,1506,80995.0,45.0,2782.0,475516.0,0.611333333,주의
201611,12,7.71,16.7,2087,81497.5,45.0,2782.0,475516.0,0.611333333,주의
201612,12,6.68,16.7,2758,82000.0,45.0,2782.0,475516.0,0.611333333,주의
201701,12,8.73,16.8,630,82502.5,45.0,2883.0,515864.0,0.584666667,주의
201702,12,8.27,16.8,2411,83005.0,45.0,2883.0,515864.0,0.584666667,주의
201703,12,8.28,16.9,2317,83507.5,45.0,2883.0,515864.0,0.584666667,주의
201704,12,7.79,16.9,1947,84010.0,45.0,2883.0,515864.0,0.584666667,주의
201705,12,7.42,17,1472,84512.5,45.0,2883.0,515864.0,0.584666667,주의
201706,12,7.18,17,1754,85015.0,45.0,2883.0,515864.0,0.584666667,주의
201707,12,7.25,17,1505,86320.01059,45.0,2883.0,515864.0,0.584666667,주의
201708,12,7.61,17,2010,86519.79336,45.0,2883.0,515864.0,0.584666667,주의
201709,12,7.79,17.1,1449,86719.57614,45.0,2883.0,515864.0,0.584666667,주의
201710,12,6.51,17.1,1280,86919.35891,45.0,2883.0,515864.0,0.584666667,주의
201711,12,6.88,17.1,1312,87119.14169,45.0,2883.0,515864.0,0.584666667,주의
201712,12,6.22,17.1,1314,87318.92446,45.0,2883.0,515864.0,0.584666667,주의
201801,12,8.0,17.2,1070,87518.70724,46.0,2961.0,523649.0,0.555333333,주의
201802,12,7.7,17.2,655,87718.49001,46.0,2961.0,523649.0,0.555333333,주의
201803,12,7.7,17.2,1334,87918.27279,46.0,2961.0,523649.0,0.555333333,주의
201804,12,6.9,17.3,1166,88118.05556,46.0,2961.0,523649.0,0.555333333,주의
201805,12,6.8,17.3,883,88317.83834,46.0,2961.0,523649.0,0.555333333,주의
201806,12,6.6,17.4,608,88517.62111,46.0,2961.0,523649.0,0.555333333,주의
201807,12,6.7,17.4,251,88717.40389,46.0,2961.0,523649.0,0.555333333,주의
201808,12,6.7,17.4,813,88917.18667,46.0,2961.0,523649.0,0.555333333,주의
201809,12,6.9,17.5,362,89116.96944,46.0,2961.0,523649.0,0.555333333,주의
201810,12,6.2,17.5,836,89316.75222,46.0,2961.0,523649.0,0.555333333,주의
201811,12,6.4,17.5,1003,89516.53499,46.0,2961.0,523649.0,0.555333333,주의
201812,12,5.4,17.5,1103,89716.31777,46.0,2961.0,523649.0,0.555333333,주의
201901,12,7.4,17.6,-279,89916.10054,47.0,2923.0,538469.0,0.518,주의
201902,12,7.2,17.6,-483,90115.88332,47.0,2923.0,538469.0,0.518,주의
201903,12,6.6,17.7,530,90315.66609,47.0,2923.0,538469.0,0.518,주의
201904,12,6.8,17.7,172,90515.44887,47.0,2923.0,538469.0,0.518,주의
201905,12,6.1,17.8,-110,90715.23164,47.0,2923.0,538469.0,0.518,주의
201906,12,6.2,17.9,331,90915.01442,47.0,2923.0,538469.0,0.518,주의
201907,12,6.3,17.9,-457,91114.79719,47.0,2923.0,538469.0,0.518,주의
201908,12,6.0,18,-92,48900.16667,47.0,2923.0,538469.0,0.518,주의
201909,12,5.6,18,-79,49072.33333,47.0,2923.0,538469.0,0.518,주의
201910,12,5.9,18.1,-52,49244.5,47.0,2923.0,538469.0,0.518,주의
201911,12,5.9,18.1,-66,49416.66667,47.0,2923.0,538469.0,0.518,주의
201912,12,5.1,18.2,-209,49588.83333,47.0,2923.0,538469.0,0.518,주의
202001,12,6.7,18.3,-944,49761.0,47.0,2939.0,532580.0,0.475333333,위험
202002,12,5.9,18.4,-1114,49933.16667,47.0,2939.0,532580.0,0.475333333,위험
202003,12,6.2,18.5,-1007,50105.33333,47.0,2939.0,532580.0,0.475333333,위험
202004,12,6.2,18.6,-1069,50277.5,47.0,2939.0,532580.0,0.475333333,위험
202005,12,5.4,18.7,226,50449.66667,47.0,2939.0,532580.0,0.475333333,위험
202006,12,5.7,18.7,1560,50621.83333,47.0,2939.0,532580.0,0.475333333,위험
202007,12,5.8,18.8,1034,50794.0,47.0,2939.0,532580.0,0.475333333,위험
202008,12,5.6,18.9,24,50833.0,47.0,2939.0,532580.0,0.475333333,위험
202009,12,5.8,18.9,178,50872.0,47.0,2939.0,532580.0,0.475333333,위험
202010,12,5.1,19,274,50911.0,47.0,2939.0,532580.0,0.475333333,위험
202011,12,5.3,19,650,50950.0,47.0,2939.0,532580.0,0.475333333,위험
202012,12,4.4,19.1,929,50989.0,47.0,2939.0,532580.0,0.475333333,위험
